ride_id,rideable_type,start_time,end_time,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,starttime,week_start
16B5C836B9056D91,electric_bike,2020/12/31 21:01,2020/12/31 21:06,,,,,41.91,-87.67,41.9,-87.67,member,2020-12-31 21:01:00,2020-12-28
7EF20254F020A8B8,electric_bike,2020/12/31 21:02,2020/12/31 21:07,,,,,41.92,-87.7,41.92,-87.71,casual,2020-12-31 21:02:00,2020-12-28
7502E6CA6E97EBE5,classic_bike,2020/12/31 21:02,2020/12/31 21:23,Michigan Ave & 8th St,623,Lake Park Ave & 35th St,KA1503000004,41.872773,-87.623981,41.83127424,-87.60879919,member,2020-12-31 21:02:00,2020-12-28
F21DCA173CDD723C,classic_bike,2020/12/31 21:02,2020/12/31 21:03,Wilton Ave & Belmont Ave,TA1307000134,Wilton Ave & Belmont Ave,TA1307000134,41.94018,-87.65304,41.94018,-87.65304,member,2020-12-31 21:02:00,2020-12-28
E5C2F26472EAB49E,classic_bike,2020/12/31 21:02,2020/12/31 21:08,Broadway & Waveland Ave,13325,Clarendon Ave & Gordon Ter,13379,41.949074,-87.648636,41.95786652,-87.64950514,member,2020-12-31 21:02:00,2020-12-28
C83B9D4E60A255D6,electric_bike,2020/12/31 21:02,2020/12/31 21:41,Cottage Grove Ave & Oakwood Blvd,TA1308000038,,,41.82301717,-87.607154,41.82,-87.6,member,2020-12-31 21:02:00,2020-12-28
8886D34F353A17FE,electric_bike,2020/12/31 21:03,2020/12/31 21:12,Sheridan Rd & Montrose Ave,TA1307000107,,,41.961488,-87.65464567,41.98,-87.66,member,2020-12-31 21:03:00,2020-12-28
37C0880B992BB1B2,classic_bike,2020/12/31 21:04,2020/12/31 21:30,Wilton Ave & Belmont Ave,TA1307000134,LaSalle Dr & Huron St,KP1705001026,41.94018,-87.65304,41.894877,-87.632326,member,2020-12-31 21:04:00,2020-12-28
35025CBC963EF6E2,electric_bike,2020/12/31 21:08,2020/12/31 21:21,Dearborn St & Monroe St,TA1305000006,Clark St & Schiller St,TA1309000024,41.880875,-87.63030967,41.907593,-87.63167533,member,2020-12-31 21:08:00,2020-12-28
0D2648C5F119238F,electric_bike,2020/12/31 21:10,2020/12/31 21:12,Western Ave & Roscoe St,15634,,,41.94302833,-87.68728283,41.94,-87.69,member,2020-12-31 21:10:00,2020-12-28
8CEBA322BC1BA41E,classic_bike,2020/12/31 21:12,2020/12/31 21:20,Sheffield Ave & Kingsbury St,13154,Sheffield Ave & Webster Ave,TA1309000033,41.910522,-87.653106,41.92154,-87.653818,member,2020-12-31 21:12:00,2020-12-28
FA22620C8C5F811F,classic_bike,2020/12/31 21:14,2020/12/31 21:17,Clarendon Ave & Gordon Ter,13379,Sheridan Rd & Buena Ave,TA1309000027,41.95786652,-87.64950514,41.958494,-87.654966,member,2020-12-31 21:14:00,2020-12-28
E01E97882EC5BBD8,classic_bike,2020/12/31 21:14,2020/12/31 21:17,Clarendon Ave & Gordon Ter,13379,Sheridan Rd & Buena Ave,TA1309000027,41.95786652,-87.64950514,41.958494,-87.654966,member,2020-12-31 21:14:00,2020-12-28
F7F76C356C9C5BCE,electric_bike,2020/12/31 21:14,2020/12/31 21:29,,,Leavitt St & Lawrence Ave,TA1309000015,41.94,-87.69,41.96878383,-87.684081,member,2020-12-31 21:14:00,2020-12-28
6B4F95A65428120F,electric_bike,2020/12/31 21:15,2020/12/31 21:48,,,,,41.94,-87.65,41.94,-87.64,casual,2020-12-31 21:15:00,2020-12-28
5AF5419762AFB2B3,classic_bike,2020/12/31 21:15,2020/12/31 21:17,State St & Randolph St,TA1305000029,Michigan Ave & Washington St,13001,41.8847302,-87.62773357,41.88398406,-87.62468398,member,2020-12-31 21:15:00,2020-12-28
6AB72A3D054D97B2,electric_bike,2020/12/31 21:16,2020/12/31 21:16,,,,,41.71,-87.66,41.71,-87.66,casual,2020-12-31 21:16:00,2020-12-28
3FFA042FC1107DD5,classic_bike,2020/12/31 21:18,2020/12/31 21:25,Blue Island Ave & 18th St,13135,Loomis St & Lexington St,13332,41.857556,-87.661535,41.872187,-87.661501,member,2020-12-31 21:18:00,2020-12-28
3F223AAA4A589F95,docked_bike,2020/12/31 21:19,2020/12/31 23:35,Michigan Ave & Ida B Wells Dr,TA1305000010,State St & Van Buren St,TA1305000035,41.876243,-87.624426,41.877181,-87.627844,casual,2020-12-31 21:19:00,2020-12-28
EB9A0F2419C8C1D7,docked_bike,2020/12/31 21:20,2021/1/1 6:39,Michigan Ave & Ida B Wells Dr,TA1305000010,Clark St & Ida B Wells Dr,TA1305000009,41.876243,-87.624426,41.875933,-87.630585,casual,2020-12-31 21:20:00,2020-12-28
A8F49B1F236D4EAD,classic_bike,2020/12/31 21:20,2020/12/31 22:04,MLK Jr Dr & 29th St,TA1307000139,MLK Jr Dr & 29th St,TA1307000139,41.842052,-87.617,41.842052,-87.617,casual,2020-12-31 21:20:00,2020-12-28
7FACA992AA8844C4,classic_bike,2020/12/31 21:21,2020/12/31 21:40,Ashland Ave & Division St,13061,California Ave & Milwaukee Ave,13084,41.90345,-87.667747,41.922695,-87.697153,member,2020-12-31 21:21:00,2020-12-28
02713C0F797EA6B4,electric_bike,2020/12/31 21:22,2020/12/31 21:28,Michigan Ave & Washington St,13001,Franklin St & Jackson Blvd,TA1305000025,41.88389033,-87.62373133,41.878508,-87.6351455,member,2020-12-31 21:22:00,2020-12-28
CE3363DE63E2C980,classic_bike,2020/12/31 21:22,2020/12/31 21:32,Broadway & Wilson Ave,13074,Sheridan Rd & Lawrence Ave,TA1309000041,41.965221,-87.658139,41.969517,-87.654691,member,2020-12-31 21:22:00,2020-12-28
B2AEF0A714A204E5,electric_bike,2020/12/31 21:22,2020/12/31 21:25,,,,,41.8,-87.59,41.8,-87.58,member,2020-12-31 21:22:00,2020-12-28
A90558470B9891C2,electric_bike,2020/12/31 21:25,2020/12/31 21:33,Sheffield Ave & Fullerton Ave,TA1306000016,Wells St & Concord Ln,TA1308000050,41.9255075,-87.65375767,41.91216083,-87.63476033,member,2020-12-31 21:25:00,2020-12-28
E74A471AC201E98E,electric_bike,2020/12/31 21:30,2020/12/31 21:35,,,,,41.72,-87.58,41.72,-87.58,member,2020-12-31 21:30:00,2020-12-28
3D13FBCCB768A408,classic_bike,2020/12/31 21:31,2020/12/31 21:51,Lake Park Ave & 35th St,KA1503000004,Shields Ave & 31st St,KA1503000038,41.83127424,-87.60879919,41.838464,-87.635406,member,2020-12-31 21:31:00,2020-12-28
6FD9A53F6163C4FB,electric_bike,2020/12/31 21:34,2020/12/31 21:36,Ashland Ave & Chicago Ave,13247,Ashland Ave & Grand Ave,13434,41.895999,-87.66772383,41.8911045,-87.66673467,member,2020-12-31 21:34:00,2020-12-28
7492E4DF21C06E54,electric_bike,2020/12/31 21:37,2020/12/31 21:45,,,,,41.72,-87.58,41.72,-87.58,member,2020-12-31 21:37:00,2020-12-28
44D86A25722CF387,classic_bike,2020/12/31 21:38,2020/12/31 21:44,Lake Park Ave & 56th St,TA1309000063,University Ave & 57th St,KA1503000071,41.793242,-87.587782,41.791478,-87.599861,member,2020-12-31 21:38:00,2020-12-28
28155609B77AD17C,classic_bike,2020/12/31 21:38,2020/12/31 21:45,Wilton Ave & Diversey Pkwy,TA1306000014,Greenview Ave & Fullerton Ave,TA1307000001,41.932418,-87.652705,41.92533,-87.6658,member,2020-12-31 21:38:00,2020-12-28
932106533355CC09,electric_bike,2020/12/31 21:39,2020/12/31 22:31,Clark St & Leland Ave,TA1309000014,,,41.96701967,-87.667576,41.9,-87.75,member,2020-12-31 21:39:00,2020-12-28
8F6BF8F30F0D9681,electric_bike,2020/12/31 21:40,2020/12/31 21:48,Clarendon Ave & Junior Ter,13389,,,41.96106917,-87.64936667,41.95,-87.65,member,2020-12-31 21:40:00,2020-12-28
AF944B28FDD405A0,electric_bike,2020/12/31 21:41,2020/12/31 21:57,,,,,41.92,-87.72,41.94,-87.71,member,2020-12-31 21:41:00,2020-12-28
573DB08262D226F2,classic_bike,2020/12/31 21:45,2020/12/31 21:54,Larrabee St & Webster Ave,13193,Lake Shore Dr & Wellington Ave,TA1307000041,41.921822,-87.64414,41.93668845,-87.63682902,member,2020-12-31 21:45:00,2020-12-28
7CBD6C1561058F13,electric_bike,2020/12/31 21:46,2020/12/31 22:03,,,,,41.91,-87.69,41.91,-87.69,casual,2020-12-31 21:46:00,2020-12-28
C415D19EEE216DBA,classic_bike,2020/12/31 21:46,2020/12/31 22:35,Fairbanks Ct & Grand Ave,TA1305000003,Fairbanks Ct & Grand Ave,TA1305000003,41.89184737,-87.6205802,41.89184737,-87.6205802,casual,2020-12-31 21:46:00,2020-12-28
751A69FEFE7565F1,classic_bike,2020/12/31 21:46,2020/12/31 22:35,Fairbanks Ct & Grand Ave,TA1305000003,Fairbanks Ct & Grand Ave,TA1305000003,41.89184737,-87.6205802,41.89184737,-87.6205802,casual,2020-12-31 21:46:00,2020-12-28
222DA5258EA1DA30,electric_bike,2020/12/31 21:47,2020/12/31 22:26,,,Clinton St & Madison St,TA1305000032,41.82,-87.6,41.88187783,-87.64149683,member,2020-12-31 21:47:00,2020-12-28
6BB4831EABADE1A6,classic_bike,2020/12/31 21:48,2020/12/31 21:52,University Ave & 57th St,KA1503000071,Ellis Ave & 53rd St,KA1503000052,41.791478,-87.599861,41.79933626,-87.60095811,member,2020-12-31 21:48:00,2020-12-28
A5A5DBEEF9FFC803,classic_bike,2020/12/31 21:48,2020/12/31 21:54,Broadway & Sheridan Rd,13323,Clarendon Ave & Junior Ter,13389,41.952833,-87.649993,41.961004,-87.649603,member,2020-12-31 21:48:00,2020-12-28
CE13092F51A613E3,docked_bike,2020/12/31 21:49,2020/12/31 22:15,Clinton St & Jackson Blvd,638,Clinton St & Lake St,13021,41.878116,-87.639838,41.885637,-87.641823,casual,2020-12-31 21:49:00,2020-12-28
5214907DACAD1A58,classic_bike,2020/12/31 21:49,2020/12/31 21:56,California Ave & Milwaukee Ave,13084,Kedzie Ave & Milwaukee Ave,13085,41.922695,-87.697153,41.929567,-87.707857,member,2020-12-31 21:49:00,2020-12-28
FFA7AE65AAD14AD0,docked_bike,2020/12/31 21:49,2020/12/31 22:16,Clinton St & Jackson Blvd,638,Clinton St & Lake St,13021,41.878116,-87.639838,41.885637,-87.641823,casual,2020-12-31 21:49:00,2020-12-28
F0B4669761C70143,electric_bike,2020/12/31 21:52,2020/12/31 21:54,Sheridan Rd & Buena Ave,TA1309000027,Sheridan Rd & Irving Park Rd,13063,41.95850933,-87.6550225,41.95441867,-87.6544145,member,2020-12-31 21:52:00,2020-12-28
80B66B6F80845C1F,docked_bike,2020/12/31 21:53,2020/12/31 22:15,Canal St & Jackson Blvd,13138,Clinton St & Lake St,13021,41.877245,-87.639366,41.885637,-87.641823,casual,2020-12-31 21:53:00,2020-12-28
18A9F67FF6EE3890,classic_bike,2020/12/31 21:53,2020/12/31 22:11,California Ave & 21st St,13096,Racine Ave & 18th St,13164,41.85380407,-87.6957424,41.858166,-87.656495,member,2020-12-31 21:53:00,2020-12-28
49D03B720FE47388,classic_bike,2020/12/31 21:53,2020/12/31 22:25,Burling St & Diversey Pkwy,TA1309000036,California Ave & Altgeld St,15646,41.93314,-87.64776,41.92669,-87.697668,casual,2020-12-31 21:53:00,2020-12-28
8D1DCA966454A130,classic_bike,2020/12/31 21:54,2020/12/31 22:42,Clyde Ave & 87th St,20230,Clyde Ave & 87th St,20230,41.73715146,-87.57274032,41.73715146,-87.57274032,casual,2020-12-31 21:54:00,2020-12-28
E4EBAB7822AAB35F,classic_bike,2020/12/31 21:55,2020/12/31 22:02,Clarendon Ave & Junior Ter,13389,Halsted St & Roscoe St,TA1309000025,41.961004,-87.649603,41.94367,-87.64895,member,2020-12-31 21:55:00,2020-12-28
A595B294F939F4AA,docked_bike,2020/12/31 21:55,2020/12/31 22:23,Streeter Dr & Grand Ave,13022,State St & Kinzie St,13050,41.892278,-87.612043,41.889187,-87.627754,casual,2020-12-31 21:55:00,2020-12-28
83A572AD02887AB4,docked_bike,2020/12/31 21:55,2020/12/31 22:23,Streeter Dr & Grand Ave,13022,State St & Kinzie St,13050,41.892278,-87.612043,41.889187,-87.627754,casual,2020-12-31 21:55:00,2020-12-28
E1B96B5DBF8D2FBB,classic_bike,2020/12/31 21:56,2020/12/31 22:04,Larrabee St & Division St,KA1504000079,Clybourn Ave & Division St,TA1307000115,41.90348607,-87.64335349,41.904613,-87.640552,member,2020-12-31 21:56:00,2020-12-28
DE13AE5711625C63,classic_bike,2020/12/31 21:56,2020/12/31 22:00,Racine Ave & Belmont Ave,TA1308000019,Wilton Ave & Belmont Ave,TA1307000134,41.939743,-87.658865,41.94018,-87.65304,member,2020-12-31 21:56:00,2020-12-28
813E3A4269261647,electric_bike,2020/12/31 22:00,2020/12/31 22:17,,,Broadway & Barry Ave,13137,41.95,-87.69,41.93777817,-87.64416883,member,2020-12-31 22:00:00,2020-12-28
42856A10724055C0,electric_bike,2020/12/31 22:00,2020/12/31 22:11,Larrabee St & Armitage Ave,TA1309000006,Rush St & Cedar St,KA1504000133,41.9180945,-87.6437485,41.90268317,-87.62721717,casual,2020-12-31 22:00:00,2020-12-28
07EDEE44FBBF3E37,electric_bike,2020/12/31 22:02,2020/12/31 22:30,,,Leavitt St & Belmont Ave,KA17018068,41.94,-87.65,41.93931517,-87.683255,member,2020-12-31 22:02:00,2020-12-28
783D1943A6DA3229,classic_bike,2020/12/31 22:04,2020/12/31 23:20,Michigan Ave & Jackson Blvd,TA1309000002,Sedgwick St & North Ave,TA1307000038,41.87785,-87.62408,41.911386,-87.638677,casual,2020-12-31 22:04:00,2020-12-28
4A5829A6EEA0F15F,electric_bike,2020/12/31 22:06,2020/12/31 22:12,Wabash Ave & Grand Ave,TA1307000117,Ritchie Ct & Banks St,KA1504000134,41.891472,-87.626798,41.906671,-87.62655733,member,2020-12-31 22:06:00,2020-12-28
9E5C5FA302D0D1A6,electric_bike,2020/12/31 22:06,2020/12/31 22:25,,,,,41.95,-87.65,41.94,-87.72,member,2020-12-31 22:06:00,2020-12-28
85902E9BD321002A,electric_bike,2020/12/31 22:07,2020/12/31 22:22,Clark St & Schiller St,TA1309000024,,,41.9081035,-87.63148583,41.89,-87.63,member,2020-12-31 22:07:00,2020-12-28
F4B81E65F8B8D362,electric_bike,2020/12/31 22:07,2020/12/31 22:25,Rush St & Cedar St,KA1504000133,Broadway & Cornelia Ave,13278,41.90246317,-87.62769283,41.94543133,-87.64646083,member,2020-12-31 22:07:00,2020-12-28
E69519EFD82D6AD8,classic_bike,2020/12/31 22:08,2020/12/31 23:20,Michigan Ave & Jackson Blvd,TA1309000002,Sedgwick St & North Ave,TA1307000038,41.87785,-87.62408,41.911386,-87.638677,casual,2020-12-31 22:08:00,2020-12-28
763715E99F4BABFF,electric_bike,2020/12/31 22:09,2020/12/31 22:13,Wood St & Chicago Ave,637,,,41.89568883,-87.67209483,41.9,-87.68,casual,2020-12-31 22:09:00,2020-12-28
D12943F9E4E82DB3,electric_bike,2020/12/31 22:10,2020/12/31 22:20,Broadway & Waveland Ave,13325,Clark St & Wrightwood Ave,TA1305000014,41.94905467,-87.6486165,41.92957833,-87.64310283,casual,2020-12-31 22:10:00,2020-12-28
B18187F05F79358E,classic_bike,2020/12/31 22:15,2020/12/31 22:31,Field Blvd & South Water St,15534,Desplaines St & Kinzie St,TA1306000003,41.88634906,-87.61751655,41.88871604,-87.64444785,member,2020-12-31 22:15:00,2020-12-28
A9F60B310648604B,electric_bike,2020/12/31 22:19,2020/12/31 22:26,Ashland Ave & Division St,13061,,,41.90316933,-87.66799483,41.91,-87.68,casual,2020-12-31 22:19:00,2020-12-28
5D6193EFA049640A,electric_bike,2020/12/31 22:25,2020/12/31 22:37,,,2112 W Peterson Ave,KA1504000155,41.97,-87.69,41.99120217,-87.68359683,member,2020-12-31 22:25:00,2020-12-28
885F03B5D61869B0,docked_bike,2020/12/31 22:26,2020/12/31 22:40,Clinton St & Lake St,13021,Michigan Ave & Washington St,13001,41.885637,-87.641823,41.883984,-87.624684,casual,2020-12-31 22:26:00,2020-12-28
8A9410102BB29846,docked_bike,2020/12/31 22:30,2020/12/31 22:41,Clinton St & Lake St,13021,Michigan Ave & Washington St,13001,41.885637,-87.641823,41.883984,-87.624684,casual,2020-12-31 22:30:00,2020-12-28
E5828F47747266B9,docked_bike,2020/12/31 22:30,2020/12/31 22:40,Clinton St & Lake St,13021,Michigan Ave & Washington St,13001,41.885637,-87.641823,41.883984,-87.624684,casual,2020-12-31 22:30:00,2020-12-28
426C4CE04895B063,electric_bike,2020/12/31 22:31,2020/12/31 22:37,,,Sheridan Rd & Montrose Ave,TA1307000107,41.98,-87.66,41.9617005,-87.65465633,member,2020-12-31 22:31:00,2020-12-28
25A6095DFDA856E1,electric_bike,2020/12/31 22:32,2020/12/31 22:41,,,,,41.91,-87.68,41.91,-87.7,casual,2020-12-31 22:32:00,2020-12-28
217458EBEE68C1C2,classic_bike,2020/12/31 22:34,2020/12/31 23:08,Broadway & Cornelia Ave,13278,Michigan Ave & Oak St,13042,41.945529,-87.646439,41.90096039,-87.62377664,member,2020-12-31 22:34:00,2020-12-28
1A796CCCF81871B9,electric_bike,2020/12/31 22:37,2020/12/31 22:53,,,,,41.94,-87.71,41.92,-87.72,member,2020-12-31 22:37:00,2020-12-28
0B7970C43B7E64A6,classic_bike,2020/12/31 22:38,2020/12/31 22:59,Clark St & Wrightwood Ave,TA1305000014,Dearborn Pkwy & Delaware Pl,TA1307000128,41.929546,-87.643118,41.898969,-87.629912,member,2020-12-31 22:38:00,2020-12-28
D1C7AAEB9C73AEF2,classic_bike,2020/12/31 22:38,2020/12/31 22:59,Clark St & Wrightwood Ave,TA1305000014,Dearborn Pkwy & Delaware Pl,TA1307000128,41.929546,-87.643118,41.898969,-87.629912,casual,2020-12-31 22:38:00,2020-12-28
3E72B556617352B4,electric_bike,2020/12/31 22:38,2020/12/31 22:50,,,,,41.72,-87.58,41.71,-87.6,member,2020-12-31 22:38:00,2020-12-28
700F4A6FBA968821,classic_bike,2020/12/31 22:47,2020/12/31 22:54,Daley Center Plaza,TA1306000010,Desplaines St & Kinzie St,TA1306000003,41.884241,-87.629634,41.88871604,-87.64444785,member,2020-12-31 22:47:00,2020-12-28
137CB8968F1BE6C2,electric_bike,2020/12/31 22:51,2020/12/31 23:06,Noble St & Milwaukee Ave,13290,Daley Center Plaza,TA1306000010,41.90072017,-87.66260283,41.88512783,-87.63127533,member,2020-12-31 22:51:00,2020-12-28
00B0C4AFD1522018,electric_bike,2020/12/31 22:56,2020/12/31 23:29,,,,,41.71,-87.54,41.76,-87.55,casual,2020-12-31 22:56:00,2020-12-28
017DE2A9077E4145,electric_bike,2020/12/31 22:58,2020/12/31 23:20,,,,,41.94,-87.64,41.94,-87.64,member,2020-12-31 22:58:00,2020-12-28
06B2A75845F3410A,classic_bike,2020/12/31 22:58,2020/12/31 23:03,Clarendon Ave & Gordon Ter,13379,Sheridan Rd & Irving Park Rd,13063,41.95786652,-87.64950514,41.954245,-87.654406,member,2020-12-31 22:58:00,2020-12-28
9279D915702A609E,docked_bike,2020/12/31 23:01,2020/12/31 23:27,Michigan Ave & Washington St,13001,Michigan Ave & Washington St,13001,41.883984,-87.624684,41.883984,-87.624684,casual,2020-12-31 23:01:00,2020-12-28
4688B3A0FCC860C7,docked_bike,2020/12/31 23:01,2020/12/31 23:28,Michigan Ave & Washington St,13001,Michigan Ave & Washington St,13001,41.883984,-87.624684,41.883984,-87.624684,casual,2020-12-31 23:01:00,2020-12-28
D24432B505545B4B,electric_bike,2020/12/31 23:02,2020/12/31 23:11,Wacker Dr & Washington St,KA1503000072,Wabash Ave & Grand Ave,TA1307000117,41.88435317,-87.63808283,41.89169267,-87.62766683,member,2020-12-31 23:02:00,2020-12-28
80B7619FAC87B2D0,docked_bike,2020/12/31 23:02,2020/12/31 23:28,Michigan Ave & Washington St,13001,Michigan Ave & Washington St,13001,41.883984,-87.624684,41.883984,-87.624684,casual,2020-12-31 23:02:00,2020-12-28
9163827C81866DCD,classic_bike,2020/12/31 23:04,2020/12/31 23:42,State St & Kinzie St,13050,Bernard St & Elston Ave,18016,41.889187,-87.627754,41.949923,-87.713949,member,2020-12-31 23:04:00,2020-12-28
5C11430232279123,classic_bike,2020/12/31 23:04,2020/12/31 23:10,Halsted St & Roscoe St,TA1309000025,Sheridan Rd & Irving Park Rd,13063,41.94367,-87.64895,41.954245,-87.654406,member,2020-12-31 23:04:00,2020-12-28
3BB74863F1A5D5B1,classic_bike,2020/12/31 23:09,2020/12/31 23:23,Michigan Ave & Oak St,13042,Wabash Ave & Wacker Pl,TA1307000131,41.90096039,-87.62377664,41.886875,-87.62603,member,2020-12-31 23:09:00,2020-12-28
A72A5A6A3A272E93,electric_bike,2020/12/31 23:20,2020/12/31 23:23,Southport Ave & Roscoe St,13071,,,41.9436095,-87.66381133,41.94,-87.68,casual,2020-12-31 23:20:00,2020-12-28
90DBA4E91FCB2BFD,electric_bike,2020/12/31 23:23,2020/12/31 23:29,Halsted St & Roscoe St,TA1309000025,,,41.943683,-87.64890917,41.95,-87.66,member,2020-12-31 23:23:00,2020-12-28
6007D45140139E6E,electric_bike,2020/12/31 23:27,2020/12/31 23:34,,,,,41.9,-87.69,41.9,-87.67,member,2020-12-31 23:27:00,2020-12-28
238F78624917E641,classic_bike,2020/12/31 23:30,2020/12/31 23:45,Aberdeen St & Monroe St,13156,Wabash Ave & Grand Ave,TA1307000117,41.880419,-87.655519,41.891466,-87.626761,casual,2020-12-31 23:30:00,2020-12-28
EB066CE946D8B377,classic_bike,2020/12/31 23:33,2020/12/31 23:36,Wilton Ave & Belmont Ave,TA1307000134,Broadway & Belmont Ave,13277,41.94018,-87.65304,41.940106,-87.645451,member,2020-12-31 23:33:00,2020-12-28
C033F58BD41DBD84,docked_bike,2020/12/31 23:35,2021/1/1 0:38,State St & Van Buren St,TA1305000035,Dearborn St & Van Buren St,624,41.877181,-87.627844,41.876268,-87.629155,casual,2020-12-31 23:35:00,2020-12-28
BCF009040BDA2389,electric_bike,2020/12/31 23:35,2020/12/31 23:40,,,,,41.84,-87.63,41.84,-87.62,member,2020-12-31 23:35:00,2020-12-28
D7E4A303661822D6,classic_bike,2020/12/31 23:36,2021/1/1 0:38,State St & Van Buren St,TA1305000035,Dearborn St & Van Buren St,624,41.877181,-87.627844,41.876268,-87.629155,casual,2020-12-31 23:36:00,2020-12-28
D22FE17A8E72AD97,classic_bike,2020/12/31 23:38,2021/1/1 1:00,Ellis Ave & 53rd St,KA1503000052,Ellis Ave & 53rd St,KA1503000052,41.79933626,-87.60095811,41.79933626,-87.60095811,member,2020-12-31 23:38:00,2020-12-28
E5B488CCEBCC1E55,classic_bike,2020/12/31 23:38,2021/1/1 1:00,Ellis Ave & 53rd St,KA1503000052,Ellis Ave & 53rd St,KA1503000052,41.79933626,-87.60095811,41.79933626,-87.60095811,member,2020-12-31 23:38:00,2020-12-28
D25C1BF79BF7052C,classic_bike,2020/12/31 23:40,2020/12/31 23:47,Lake Park Ave & 56th St,TA1309000063,Blackstone Ave & Hyde Park Blvd,13398,41.793242,-87.587782,41.802562,-87.590368,member,2020-12-31 23:40:00,2020-12-28
E5A15E2E70EFBB71,classic_bike,2020/12/31 23:40,2020/12/31 23:43,Clinton St & Madison St,TA1305000032,Clinton St & Madison St,TA1305000032,41.882242,-87.641066,41.882242,-87.641066,member,2020-12-31 23:40:00,2020-12-28
5BFD765E1AA1C8DF,docked_bike,2020/12/31 23:43,2021/1/1 5:56,Broadway & Sheridan Rd,13323,Wood St & Taylor St (Temp),13285,41.952833,-87.649993,41.869265,-87.673731,casual,2020-12-31 23:43:00,2020-12-28
5AB14975438BAFE6,electric_bike,2020/12/31 23:44,2020/12/31 23:51,Clark St & Wrightwood Ave,TA1305000014,Pine Grove Ave & Waveland Ave,TA1307000150,41.92960933,-87.64314567,41.94744317,-87.6468395,casual,2020-12-31 23:44:00,2020-12-28
3BBD07B4D753389A,classic_bike,2020/12/31 23:51,2020/12/31 23:54,Perry Ave & 69th St,KA1503000047,Eggleston Ave & 69th St,650,41.76929309,-87.62819593,41.768898,-87.635876,member,2020-12-31 23:51:00,2020-12-28
CB75E55F64DEF306,electric_bike,2020/12/31 23:51,2020/12/31 23:55,Michigan Ave & Jackson Blvd,TA1309000002,Michigan Ave & Jackson Blvd,TA1309000002,41.87771767,-87.624053,41.87785433,-87.62401683,casual,2020-12-31 23:51:00,2020-12-28
499B286D832148C8,classic_bike,2020/12/31 23:53,2021/1/1 0:11,Lakefront Trail & Bryn Mawr Ave,KA1504000152,Montrose Harbor,TA1308000012,41.9840367,-87.65231047,41.963982,-87.638181,member,2020-12-31 23:53:00,2020-12-28
3AC62C69F2194654,classic_bike,2020/12/31 23:53,2021/1/1 0:11,Lakefront Trail & Bryn Mawr Ave,KA1504000152,Montrose Harbor,TA1308000012,41.9840367,-87.65231047,41.963982,-87.638181,casual,2020-12-31 23:53:00,2020-12-28
8711D647240BF3BA,docked_bike,2020/12/31 23:54,2020/12/31 23:54,Michigan Ave & Jackson Blvd,TA1309000002,Michigan Ave & Jackson Blvd,TA1309000002,41.87785,-87.62408,41.87785,-87.62408,casual,2020-12-31 23:54:00,2020-12-28
90A6CDA61B711C40,classic_bike,2020/12/31 23:55,2021/1/1 0:17,Shore Dr & 55th St,TA1308000009,Shore Dr & 55th St,TA1308000009,41.795212,-87.580715,41.795212,-87.580715,member,2020-12-31 23:55:00,2020-12-28
03291D925EEA3A0A,classic_bike,2020/12/31 23:56,2021/1/1 0:18,Shore Dr & 55th St,TA1308000009,Shore Dr & 55th St,TA1308000009,41.795212,-87.580715,41.795212,-87.580715,member,2020-12-31 23:56:00,2020-12-28
51A988D6F5627000,classic_bike,2020/12/31 23:58,2021/1/1 0:06,Clark St & Wrightwood Ave,TA1305000014,Lakeview Ave & Fullerton Pkwy,TA1309000019,41.929546,-87.643118,41.925858,-87.638973,member,2020-12-31 23:58:00,2020-12-28
2E9C38899710A708,classic_bike,2020/12/31 23:59,2021/1/1 0:03,State St & 33rd St,13216,Calumet Ave & 33rd St,13217,41.834734,-87.625813,41.8349,-87.61793,member,2020-12-31 23:59:00,2020-12-28
A3F8D895163BBB49,electric_bike,2021-01-01 00:02:05,2021-01-01 00:12:39,,,,,41.98,-87.65,41.98,-87.66,member,2021-01-01 00:02:05,2020-12-28
0D139A3203274B87,classic_bike,2021-01-01 00:02:24,2021-01-01 00:08:39,State St & 33rd St,13216,MLK Jr Dr & 29th St,TA1307000139,41.834734,-87.625813,41.842052,-87.617,member,2021-01-01 00:02:24,2020-12-28
C7AE8E9CDB197A8E,classic_bike,2021-01-01 00:06:55,2021-01-01 00:26:36,Lakeview Ave & Fullerton Pkwy,TA1309000019,Ritchie Ct & Banks St,KA1504000134,41.925858,-87.638973,41.906866,-87.626217,member,2021-01-01 00:06:55,2020-12-28
2633EB2B8A99F5CB,electric_bike,2021-01-01 00:12:13,2021-01-01 00:20:06,Kedzie Ave & Milwaukee Ave,13085,,,41.929528,-87.707899,41.92,-87.72,member,2021-01-01 00:12:13,2020-12-28
3097EF26414C7016,classic_bike,2021-01-01 00:12:21,2021-01-01 00:12:33,Montrose Harbor,TA1308000012,Montrose Harbor,TA1308000012,41.963982,-87.638181,41.963982,-87.638181,member,2021-01-01 00:12:21,2020-12-28
938D5D1998A5470E,classic_bike,2021-01-01 00:12:27,2021-01-01 00:12:30,Montrose Harbor,TA1308000012,Montrose Harbor,TA1308000012,41.963982,-87.638181,41.963982,-87.638181,casual,2021-01-01 00:12:27,2020-12-28
